shipment_id	transport_mode	recorded_date	recorded_time	temperature_celsius	humidity_percentage	vibration_level	spoilage_status	cargo_type	origin_location	destination_location	exposure_duration_hours	spoilage_risk_percent	remaining_shelf_life_days	pressure_kpa	door_open_count	salinity_ppt	thermal_leakage_score
SEA0053	Sea Freight	09/02/2025	16:15	1.8	85.7	1.3	Fresh	Meat	Kandla Port	Colombo Port	586.3	19.9	5.5	0	0	29.4	0
SEA0681	Sea Freight	08/04/2024	15:25	8.7	97.9	1.4	At Risk	Vegetables	Mundra Port	Hamburg Port	676.2	30.1	7.6	0	0	27.6	0
RAIL0666	Intermodal Rail	10/05/2024	8:10	1.1	77	2.9	Fresh	Meat	Mumbai	Jammu	166.3	18.5	5.7	0	0	0	4.6
SEA0802	Sea Freight	01/07/2025	16:30	20.6	79.4	1.6	At Risk	Fruits	Kandla Port	Jebel Ali Port	700.8	27.4	10	0	0	27.8	0
AIR0909	Air Freight	08/09/2025	9:25	5.7	21.9	1	Fresh	Pharmaceuticals	Chennai Airport	Hong Kong Airport	45.1	20.4	26.7	82.1	0	0	0
SEA0995	Sea Freight	05/05/2025	18:25	7.4	94.8	2.4	Fresh	Vegetables	Cochin Port	Jebel Ali Port	499.6	20.9	8.6	0	0	31.1	0
TRK0683	Cold-Chain Road Truck	01/02/2026	5:10	8.9	82.2	4.5	At Risk	Flowers	Indore	Pune	26.7	36.4	3.8	0	3	0	0
SEA0410	Sea Freight	26/09/2024	16:15	4	74.2	7	Fresh	Pharmaceuticals	Vizag Port	Rotterdam Port	404.5	11.3	28	0	0	32.5	0
SEA0318	Sea Freight	13/06/2026	4:40	8.7	77.8	1.5	Fresh	Pharmaceuticals	Mumbai Port	Singapore Port	593.7	16.8	27.2	0	0	34.3	0
SEA0947	Sea Freight	07/02/2026	1:40	11	77.9	1.6	Fresh	Fruits	Chennai Port	Los Angeles Port	675.8	24	9.9	0	0	31.5	0
AIR0981	Air Freight	09/08/2025	15:25	1.3	22.2	0.9	Fresh	Meat	Hyderabad Airport	London Heathrow Airport	41.9	20.4	5.7	83.5	0	0	0
SEA0899	Sea Freight	11/06/2025	1:35	4.8	85.5	1.4	Fresh	Pharmaceuticals	Kolkata Port	Colombo Port	645	16.4	27.2	0	0	31	0
RAIL0328	Intermodal Rail	14/09/2024	3:20	2.4	43.6	2.1	Fresh	Flowers	Guwahati	Jaipur	162.3	21.6	4.8	0	0	0	6.8
AIR0793	Air Freight	20/11/2024	17:55	8.5	28.5	0.4	Fresh	Pharmaceuticals	Hyderabad Airport	Dubai Airport	42.9	14.2	27.9	88.6	0	0	0
AIR0381	Air Freight	12/02/2024	14:00	-6	10.8	1.1	Fresh	Dairy	Delhi Airport	Hong Kong Airport	35.5	14.9	7	90	0	0	0
AIR0630	Air Freight	01/06/2026	17:25	4	34.8	4.7	Fresh	Pharmaceuticals	Bengaluru Airport	Singapore Airport	33.6	19.6	27.2	90.1	0	0	0
AIR0257	Air Freight	11/07/2026	20:40	3.9	36.6	0.5	Fresh	Seafood	Kolkata Airport	Dubai Airport	40.8	17	3.4	94.1	0	0	0
RAIL0053	Intermodal Rail	24/02/2024	1:55	-2.1	66.5	3.1	Fresh	Seafood	Chennai	Bengaluru	161.6	11.5	3.7	0	0	0	0.2
AIR0689	Air Freight	04/07/2025	13:25	1.3	34.7	1.2	Fresh	Dairy	Hyderabad Airport	Hong Kong Airport	36.1	14.8	6.6	82.8	0	0	0
RAIL0413	Intermodal Rail	14/08/2026	10:55	-1	74.7	2.9	Fresh	Seafood	Delhi	Nagpur	144.9	19.3	3.4	0	0	0	6.1
SEA0335	Sea Freight	10/04/2024	7:20	7.6	88.7	1.7	At Risk	Meat	Cochin Port	Jebel Ali Port	660.6	34.3	4.5	0	0	28.9	0
RAIL0355	Intermodal Rail	30/12/2024	21:00	1.3	50.9	3.2	Fresh	Flowers	Guwahati	Jammu	137.7	5.1	5	0	0	0	1
TRK0114	Cold-Chain Road Truck	08/07/2026	8:10	4.2	94.4	4.3	At Risk	Vegetables	Chennai	Surat	41.5	34.4	7.8	0	5	0	0
AIR0983	Air Freight	01/03/2026	9:35	1.1	10.6	1	Fresh	Seafood	Hyderabad Airport	Hong Kong Airport	30.2	13	3.4	91.5	0	0	0
RAIL0728	Intermodal Rail	08/12/2025	9:15	1.2	66.6	3.4	Fresh	Meat	Mumbai	Chennai	143.6	16.9	5.2	0	0	0	5
RAIL0603	Intermodal Rail	20/01/2024	7:05	11.8	69	3.8	Fresh	Fruits	Delhi	Nagpur	126	19.5	10.5	0	0	0	4.9
SEA0073	Sea Freight	31/08/2024	0:35	11	90.6	1.3	Fresh	Pharmaceuticals	Vizag Port	Los Angeles Port	552.9	18.2	26.6	0	0	31.4	0
TRK0237	Cold-Chain Road Truck	20/07/2024	0:35	12.1	99	3	Fresh	Fruits	Nashik	Bhopal	16	24.7	10.2	0	3	0	0
SEA0290	Sea Freight	02/08/2024	11:45	3.1	91.2	2.7	Fresh	Dairy	Vizag Port	Singapore Port	517.9	24	6.4	0	0	36.8	0
RAIL0123	Intermodal Rail	09/02/2025	19:15	1.5	88.4	4.4	Fresh	Seafood	Kolkata	Jaipur	125.5	21.9	3.6	0	0	0	3.4
RAIL0700	Intermodal Rail	20/09/2025	18:05	15.1	46.5	2.7	Fresh	Fruits	Delhi	Jaipur	150.1	21.6	10.5	0	0	0	6.9
AIR0339	Air Freight	13/12/2025	5:50	3.9	28.7	0.6	Fresh	Flowers	Kolkata Airport	Amsterdam Airport	37.8	19.1	4.1	86.5	0	0	0
RAIL0200	Intermodal Rail	26/01/2026	6:55	5.8	60.3	2.6	Fresh	Dairy	Delhi	Jaipur	122.1	16.1	6.4	0	0	0	1.9
TRK0651	Cold-Chain Road Truck	29/07/2025	4:05	7.1	87.6	4	At Risk	Fruits	Surat	Kolkata	47.4	31.8	9.6	0	9	0	0
AIR0724	Air Freight	17/05/2025	5:25	2.5	19.4	0.8	Fresh	Dairy	Mumbai Airport	Doha Airport	39.1	20	6.5	82.8	0	0	0
AIR0826	Air Freight	07/09/2024	20:50	5.2	37.6	0.5	Fresh	Flowers	Hyderabad Airport	Doha Airport	36.3	16.5	4.8	89	0	0	0
SEA0163	Sea Freight	03/07/2026	15:55	1.1	88.4	2	Fresh	Seafood	Vizag Port	Colombo Port	584.6	19.2	4	0	0	27.1	0
RAIL0314	Intermodal Rail	24/04/2024	21:00	5.9	56.6	3.4	Fresh	Vegetables	Chennai	Kochi	136.8	17.3	8.3	0	0	0	4.7
AIR0883	Air Freight	30/01/2024	22:05	-5.3	31.3	0.7	At Risk	Flowers	Kolkata Airport	Singapore Airport	30.6	25.2	4.4	73.4	0	0	0
AIR0423	Air Freight	17/06/2024	16:30	10.8	15.2	0.8	Fresh	Vegetables	Chennai Airport	Dubai Airport	41.8	18.5	9.3	84.2	0	0	0
RAIL0952	Intermodal Rail	15/05/2026	14:40	11.8	52.5	2.2	Fresh	Fruits	Chennai	Jaipur	157.8	16	10.8	0	0	0	5
RAIL0983	Intermodal Rail	05/08/2026	21:10	3.1	67.3	3.1	Fresh	Seafood	Ahmedabad	Bengaluru	141.1	19.6	3.5	0	0	0	5.1
SEA0319	Sea Freight	05/07/2025	1:35	5.9	79.6	2.4	Fresh	Pharmaceuticals	Mumbai Port	Colombo Port	527.1	14.5	27.7	0	0	28.1	0
RAIL0333	Intermodal Rail	09/02/2024	6:55	11.2	57.4	2.1	Fresh	Vegetables	Mumbai	Bengaluru	132.9	20.2	8.6	0	0	0	9.2
RAIL0798	Intermodal Rail	12/12/2025	21:45	2.6	48.6	3.1	Fresh	Pharmaceuticals	Delhi	Kochi	160.2	14	27.4	0	0	0	6.1
TRK0741	Cold-Chain Road Truck	03/10/2024	16:35	1.3	84.7	6.9	At Risk	Vegetables	Chennai	Kolkata	68.8	47.7	6.3	0	11	0	0
TRK0650	Cold-Chain Road Truck	29/11/2025	0:10	2.5	78.2	4	At Risk	Seafood	Lucknow	Jaipur	50.8	44.5	3.5	0	8	0	0
SEA0818	Sea Freight	17/04/2025	20:20	10.5	91	1.5	Fresh	Fruits	Vizag Port	Shanghai Port	572.5	21.8	10.3	0	0	33.6	0
SEA0878	Sea Freight	19/06/2025	3:25	12.1	76.1	1.5	Fresh	Fruits	Kandla Port	Los Angeles Port	441.1	19	10.4	0	0	37.3	0
TRK0486	Cold-Chain Road Truck	09/02/2025	3:35	2	77.4	4.8	At Risk	Dairy	Mumbai	Bhopal	32.1	28.4	5.7	0	6	0	0
TRK0790	Cold-Chain Road Truck	27/02/2025	14:10	9.3	71.4	4.4	At Risk	Dairy	Jaipur	Surat	34.4	37.1	5.1	0	4	0	0
RAIL0121	Intermodal Rail	07/07/2026	6:40	2	30	2.1	Fresh	Meat	Ahmedabad	Jaipur	145.6	5.3	6	0	0	0	4
TRK0820	Cold-Chain Road Truck	04/10/2025	18:40	4.2	82.2	4.6	At Risk	Seafood	Pune	Nashik	24.9	30.3	3.2	0	3	0	0
TRK0163	Cold-Chain Road Truck	02/09/2025	9:40	6.6	97.8	2.3	At Risk	Dairy	Pune	Bengaluru	3.9	28.6	5.8	0	1	0	0
SEA0274	Sea Freight	09/08/2025	20:55	2.3	99	1.8	Fresh	Meat	Chennai Port	Jebel Ali Port	460.7	22.1	5.2	0	0	30.9	0
TRK0840	Cold-Chain Road Truck	09/12/2025	20:40	6.3	50.6	5	At Risk	Pharmaceuticals	Hyderabad	Nashik	47	26.5	25.1	0	5	0	0
RAIL0309	Intermodal Rail	15/04/2025	2:45	4.4	93.8	2	Fresh	Pharmaceuticals	Guwahati	Kochi	162.1	14.5	27	0	0	0	4.6
TRK0032	Cold-Chain Road Truck	09/08/2026	17:20	8.1	92.7	6.5	Spoiled	Flowers	Pune	Nashik	62.3	55.4	3.9	0	9	0	0
SEA0793	Sea Freight	23/11/2025	17:50	4.8	99	1.2	At Risk	Dairy	Kandla Port	Colombo Port	486.4	31.9	5.8	0	0	37.8	0
RAIL0909	Intermodal Rail	19/04/2024	23:25	5	57.9	0.8	Fresh	Meat	Ahmedabad	Jaipur	165.6	23.5	5	0	0	0	7.1
SEA0146	Sea Freight	13/11/2025	10:45	0.5	82.1	1.9	At Risk	Meat	Chennai Port	Felixstowe Port	638	30.2	4.4	0	0	36.7	0
RAIL0544	Intermodal Rail	13/04/2024	20:40	4.1	41.8	4	Fresh	Flowers	Guwahati	Jaipur	154.4	15.4	4.5	0	0	0	3
AIR0004	Air Freight	03/12/2024	5:40	8.4	10.2	1.4	Fresh	Fruits	Delhi Airport	Frankfurt Airport	46.5	14.5	11.5	91.8	0	0	0
RAIL0230	Intermodal Rail	16/01/2025	5:35	11.9	76.2	2.7	Fresh	Fruits	Guwahati	Bengaluru	161.4	22	10.6	0	0	0	4.9
TRK0946	Cold-Chain Road Truck	29/10/2025	22:30	10.8	84	4	At Risk	Seafood	Pune	Nashik	21.5	38.9	3	0	3	0	0
AIR0958	Air Freight	28/06/2025	0:15	12.9	44.6	1	Fresh	Fruits	Hyderabad Airport	Singapore Airport	34.9	20.5	10.3	88.9	0	0	0
SEA0309	Sea Freight	19/12/2024	23:30	2	88.1	1.4	At Risk	Meat	Chennai Port	Colombo Port	654.5	30.3	4.9	0	0	35.6	0
TRK0473	Cold-Chain Road Truck	19/11/2024	11:05	13.6	82.6	4.6	At Risk	Meat	Delhi	Mumbai	32.3	45.8	4	0	5	0	0
SEA0174	Sea Freight	24/06/2026	23:25	2.8	87.5	1	Fresh	Seafood	Chennai Port	Shanghai Port	404.2	22.7	3.4	0	0	36.1	0
TRK0938	Cold-Chain Road Truck	01/01/2024	22:10	10.8	89.9	3.9	At Risk	Vegetables	Indore	Nashik	23.5	30.7	8.1	0	3	0	0
SEA0800	Sea Freight	04/11/2024	14:35	8.7	83.4	1.8	At Risk	Flowers	Mundra Port	Shanghai Port	637.5	30.5	4.2	0	0	32.1	0
SEA0193	Sea Freight	09/06/2024	21:50	16.4	89.4	0.8	At Risk	Vegetables	Kandla Port	Rotterdam Port	670.1	31.4	8.2	0	0	32.5	0
RAIL0257	Intermodal Rail	08/03/2025	19:15	6.2	43.2	1.8	Fresh	Flowers	Delhi	Nagpur	135.1	14.2	4.7	0	0	0	3.2
TRK0104	Cold-Chain Road Truck	20/03/2025	10:55	9.2	86.6	5.9	At Risk	Vegetables	Nashik	Surat	64.3	48	7.1	0	8	0	0
TRK0886	Cold-Chain Road Truck	25/07/2025	18:55	6.5	80.9	6.6	At Risk	Vegetables	Bengaluru	Udaipur	61.6	49.1	6.9	0	12	0	0
AIR0827	Air Freight	16/09/2025	13:35	-0.7	24.3	4.5	Fresh	Meat	Kolkata Airport	London Heathrow Airport	36.9	16.4	5.3	90.4	0	0	0
RAIL0321	Intermodal Rail	26/04/2025	10:50	6.8	85.4	4.8	Fresh	Flowers	Mumbai	Jammu	137.9	24.8	4.1	0	0	0	5.8
RAIL0519	Intermodal Rail	06/05/2024	18:35	8	44.1	1.5	Fresh	Dairy	Mumbai	Chennai	150	24.2	6.3	0	0	0	8.3
SEA0989	Sea Freight	24/05/2026	0:15	4.3	90.4	1.7	At Risk	Dairy	Chennai Port	Colombo Port	672.1	26.4	5.7	0	0	32.7	0
AIR0705	Air Freight	14/03/2024	18:45	2.8	35.3	0.1	Fresh	Dairy	Chennai Airport	London Heathrow Airport	32.9	14.9	6.5	79.5	0	0	0
SEA0074	Sea Freight	08/06/2025	22:50	7.3	82.2	1.6	Fresh	Pharmaceuticals	Cochin Port	Los Angeles Port	689.1	19.2	26.4	0	0	40	0
RAIL0105	Intermodal Rail	02/06/2024	5:15	11.7	69.2	2.3	At Risk	Vegetables	Chennai	Kochi	130.6	27	8.2	0	0	0	7.7
AIR0104	Air Freight	23/12/2025	9:00	8.1	35.9	0.5	Fresh	Vegetables	Hyderabad Airport	Frankfurt Airport	41.4	18.6	8.7	92.7	0	0	0
RAIL0163	Intermodal Rail	25/08/2026	15:00	0.7	80	0.6	At Risk	Dairy	Guwahati	Jammu	157.5	26.2	6	0	0	0	7.4
SEA0349	Sea Freight	09/02/2026	8:00	12.9	95.8	1.6	Spoiled	Flowers	Mumbai Port	Singapore Port	675.2	94.7	2.3	0	0	37.9	0
TRK0891	Cold-Chain Road Truck	24/02/2024	20:05	3.7	20.7	3	Fresh	Seafood	Chennai	Indore	5.7	6.7	4	0	1	0	0
RAIL0060	Intermodal Rail	27/06/2026	14:15	6.3	90.3	2.6	Fresh	Vegetables	Kolkata	Jaipur	126.1	23.9	8.5	0	0	0	4.8
TRK0333	Cold-Chain Road Truck	07/02/2024	14:25	0	89.6	4	At Risk	Seafood	Pune	Kolkata	32.8	35.8	3.1	0	4	0	0
TRK0358	Cold-Chain Road Truck	07/01/2026	2:35	6.2	85.7	4.6	At Risk	Flowers	Bhopal	Surat	25.5	34.3	3.9	0	4	0	0
TRK0787	Cold-Chain Road Truck	24/03/2026	7:40	-0.8	66.1	6.1	At Risk	Seafood	Lucknow	Bhopal	52.7	39.3	3.5	0	7	0	0
TRK0878	Cold-Chain Road Truck	28/01/2026	10:00	3.9	79.8	2	Fresh	Vegetables	Udaipur	Lucknow	6.9	10.7	9.4	0	1	0	0
SEA0891	Sea Freight	11/10/2025	13:25	13.8	84.7	2.6	At Risk	Fruits	Mumbai Port	Rotterdam Port	613.7	27.7	10.1	0	0	32.8	0
TRK0145	Cold-Chain Road Truck	12/01/2025	6:25	11.6	55.1	3.8	At Risk	Flowers	Chennai	Jaipur	39.5	40.8	4	0	6	0	0
AIR0302	Air Freight	02/09/2025	5:30	-4.7	40.7	1.4	Fresh	Dairy	Mumbai Airport	Dubai Airport	29.8	21.2	5.8	83.3	0	0	0
RAIL0636	Intermodal Rail	26/01/2025	12:30	3.7	35.3	1.9	Fresh	Meat	Chennai	Bengaluru	124.6	9.3	5.2	0	0	0	2.9
SEA0183	Sea Freight	08/07/2026	19:35	4.9	98.8	2.1	Fresh	Flowers	Chennai Port	Los Angeles Port	506.7	20	4.2	0	0	29.9	0
RAIL0733	Intermodal Rail	27/08/2025	0:30	2	47.2	2.7	Fresh	Seafood	Kolkata	Jaipur	161	15.7	3.7	0	0	0	4
RAIL0032	Intermodal Rail	27/08/2024	20:35	11.3	56.8	1.6	Fresh	Fruits	Guwahati	Chennai	128.6	10.2	11.2	0	0	0	3.7
RAIL0988	Intermodal Rail	26/08/2025	4:35	7.3	41.7	1.8	Fresh	Pharmaceuticals	Kolkata	Jammu	167.6	7.9	28.4	0	0	0	5.5
AIR0561	Air Freight	25/12/2025	7:25	4.7	38.9	1.5	Fresh	Meat	Mumbai Airport	Hong Kong Airport	34.3	21.6	5	90.6	0	0	0
TRK0970	Cold-Chain Road Truck	27/07/2025	2:40	2.2	42.4	7.1	Fresh	Pharmaceuticals	Nashik	Hyderabad	55.6	21.6	26	0	9	0	0
SEA0330	Sea Freight	28/10/2025	23:15	2.4	87.4	1.6	Fresh	Flowers	Vizag Port	Shanghai Port	432.1	19.2	3.8	0	0	32.3	0
SEA0524	Sea Freight	17/05/2025	10:45	10.1	94.9	1.6	At Risk	Fruits	Kolkata Port	Colombo Port	702	31.6	9.6	0	0	34	0
TRK0035	Cold-Chain Road Truck	28/04/2026	9:15	8.2	43.2	3.2	Fresh	Pharmaceuticals	Lucknow	Bengaluru	29.2	17.4	26.8	0	5	0	0
SEA0325	Sea Freight	20/06/2026	20:55	5.9	91	2.3	Fresh	Dairy	Cochin Port	Rotterdam Port	470.4	23.9	6	0	0	34.5	0
SEA0423	Sea Freight	05/09/2024	10:25	7.7	99	2.1	Fresh	Pharmaceuticals	Mumbai Port	Colombo Port	595.3	21.2	26.2	0	0	27.6	0
RAIL0524	Intermodal Rail	11/01/2025	15:55	1.9	42	1.9	Fresh	Dairy	Ahmedabad	Nagpur	159	9	6.9	0	0	0	2.3
RAIL0965	Intermodal Rail	12/02/2025	9:45	7.5	45	1.6	Fresh	Fruits	Chennai	Bengaluru	125.4	13.7	11.1	0	0	0	6.7
AIR0229	Air Freight	05/01/2025	16:00	-10.1	43.5	1	Spoiled	Meat	Delhi Airport	Frankfurt Airport	42.5	91.5	3.3	81.1	0	0	0
RAIL0229	Intermodal Rail	14/07/2025	19:50	0.5	66.9	1.7	Spoiled	Flowers	Kolkata	Nagpur	138.2	80	2.8	0	0	0	8.8
AIR0555	Air Freight	14/03/2025	22:55	-8.3	34.9	0.8	Spoiled	Meat	Kolkata Airport	Singapore Airport	42.7	82.4	3.5	87.4	0	0	0
RAIL0846	Intermodal Rail	08/10/2024	9:30	12.2	83.2	1.1	Fresh	Fruits	Guwahati	Jaipur	128	17.9	11.2	0	0	0	2.7
TRK0902	Cold-Chain Road Truck	03/05/2024	8:40	12	83.8	5.6	At Risk	Fruits	Ahmedabad	Bhopal	51.4	36.6	9.3	0	7	0	0
TRK0485	Cold-Chain Road Truck	08/09/2024	16:45	3.3	86.7	4	At Risk	Flowers	Pune	Nashik	44.4	36.1	3.9	0	6	0	0
RAIL0624	Intermodal Rail	25/06/2025	8:15	11.5	34.1	3	Fresh	Fruits	Mumbai	Nagpur	140.2	8.8	11	0	0	0	3.4
TRK0817	Cold-Chain Road Truck	10/12/2025	18:00	3.2	84.2	3.3	Fresh	Vegetables	Surat	Nashik	28.1	21.1	8.7	0	4	0	0
AIR0510	Air Freight	18/04/2026	17:05	1.6	35.3	1.2	Fresh	Seafood	Chennai Airport	Doha Airport	31.4	20	3.5	79.4	0	0	0
AIR0976	Air Freight	20/01/2026	3:15	4.1	35.7	5.6	Fresh	Fruits	Chennai Airport	Dubai Airport	35	16.2	10.9	77.3	0	0	0
RAIL0856	Intermodal Rail	26/01/2024	23:55	12.7	66.6	3.4	Fresh	Fruits	Ahmedabad	Nagpur	122.5	17.4	10.8	0	0	0	5.8
SEA0263	Sea Freight	17/05/2024	2:55	2.1	92.8	0.7	Fresh	Pharmaceuticals	Cochin Port	Dubai Port	613.6	16.4	26.9	0	0	35.9	0
RAIL0463	Intermodal Rail	16/06/2026	3:10	7.9	82.8	3.5	Fresh	Pharmaceuticals	Chennai	Kochi	147.4	11.6	28	0	0	0	0.7
TRK0013	Cold-Chain Road Truck	06/06/2026	2:00	4.9	88.1	4.7	At Risk	Vegetables	Ahmedabad	Chennai	26.8	27.4	8.3	0	3	0	0
TRK0150	Cold-Chain Road Truck	12/10/2024	21:45	5.3	71.5	7.6	At Risk	Flowers	Indore	Chennai	68.2	53.1	4	0	9	0	0
RAIL0224	Intermodal Rail	28/04/2024	11:55	6.2	85	1	Fresh	Flowers	Mumbai	Bengaluru	126.2	22.9	3.9	0	0	0	4.9
SEA0360	Sea Freight	17/01/2025	23:20	3.8	93.1	2.5	At Risk	Flowers	Vizag Port	Dubai Port	617	25.2	4.1	0	0	30.5	0
AIR0949	Air Freight	02/03/2025	3:00	7.7	42.3	1.2	At Risk	Vegetables	Delhi Airport	London Heathrow Airport	42.6	28.6	8.3	67.2	0	0	0
TRK0899	Cold-Chain Road Truck	10/02/2025	8:40	3.9	77.8	2.1	Fresh	Dairy	Pune	Jaipur	7.9	18.4	6.2	0	1	0	0
TRK0090	Cold-Chain Road Truck	09/06/2024	18:45	7.7	72.1	1	Fresh	Flowers	Jaipur	Mumbai	4.7	20.7	4.3	0	1	0	0
SEA0658	Sea Freight	17/11/2024	12:45	5.3	84.2	1	Fresh	Vegetables	Chennai Port	Rotterdam Port	421.2	14.3	9.5	0	0	30.4	0
SEA0395	Sea Freight	22/11/2024	19:55	2.4	80.9	1.7	Fresh	Meat	Kolkata Port	Shanghai Port	619.7	20.5	5.2	0	0	34	0
AIR0627	Air Freight	04/08/2024	12:30	-5.8	42.2	0.5	Fresh	Vegetables	Mumbai Airport	Singapore Airport	30.3	14.7	8.9	86.7	0	0	0
TRK0334	Cold-Chain Road Truck	25/03/2024	17:15	11.8	84.9	5.1	Spoiled	Seafood	Delhi	Bhopal	58.3	87.3	1.7	0	11	0	0
AIR0077	Air Freight	04/01/2025	20:45	9	23.2	0.8	Fresh	Vegetables	Kolkata Airport	Hong Kong Airport	33.7	17.3	9.2	85.8	0	0	0
AIR0485	Air Freight	17/02/2026	15:15	2.1	32.5	0.6	Fresh	Pharmaceuticals	Delhi Airport	Dubai Airport	24.1	14.8	27.6	70	0	0	0
TRK0184	Cold-Chain Road Truck	18/10/2025	1:00	10.8	27	2.4	Fresh	Fruits	Pune	Lucknow	9.2	8.5	11.3	0	1	0	0
TRK0965	Cold-Chain Road Truck	09/08/2025	16:20	9.4	47.6	4.1	At Risk	Meat	Delhi	Kolkata	52	44.2	4.5	0	6	0	0
RAIL0616	Intermodal Rail	19/10/2025	21:15	2.7	65.2	1.8	Fresh	Seafood	Guwahati	Jammu	146	13.6	3.2	0	0	0	3.5
TRK0677	Cold-Chain Road Truck	08/01/2025	16:45	2.9	71.6	3.3	Fresh	Fruits	Delhi	Indore	20.6	20.2	10.1	0	4	0	0
TRK0083	Cold-Chain Road Truck	25/01/2026	22:55	3.5	96.8	5.7	At Risk	Pharmaceuticals	Surat	Bhopal	68.2	37.1	23.1	0	11	0	0
RAIL0677	Intermodal Rail	27/09/2024	6:10	3.1	51.1	3.1	Fresh	Meat	Ahmedabad	Bengaluru	128.3	11.8	5	0	0	0	2.9
AIR0745	Air Freight	29/08/2026	14:15	5.8	32.6	0.2	At Risk	Dairy	Mumbai Airport	Hong Kong Airport	38.5	26.1	5.8	75.7	0	0	0
SEA0515	Sea Freight	04/10/2024	1:55	7.9	81.4	0.7	Fresh	Pharmaceuticals	Vizag Port	Singapore Port	624.4	23.5	25.3	0	0	39.7	0
TRK0312	Cold-Chain Road Truck	24/08/2024	8:30	19.9	82.1	2	Fresh	Fruits	Ahmedabad	Pune	2.6	21.9	10	0	1	0	0
RAIL0025	Intermodal Rail	06/05/2025	11:40	6.3	71.9	3.6	Fresh	Vegetables	Chennai	Kochi	146.2	18.2	8.3	0	0	0	3.3
AIR0569	Air Freight	11/10/2025	11:05	3.8	9	0.9	Fresh	Vegetables	Bengaluru Airport	Frankfurt Airport	32.9	9.3	9.2	85.4	0	0	0
AIR0386	Air Freight	02/01/2025	11:35	5.5	8	0.3	Fresh	Pharmaceuticals	Delhi Airport	Dubai Airport	33.6	5.6	29.2	83.8	0	0	0
RAIL0725	Intermodal Rail	29/12/2024	9:40	3.3	54.7	1.8	Fresh	Flowers	Chennai	Guwahati	147.1	16.4	4.5	0	0	0	5.4
AIR0655	Air Freight	07/10/2024	16:05	6.3	31.2	0.8	Fresh	Pharmaceuticals	Hyderabad Airport	Hong Kong Airport	35.9	17	26.9	68.8	0	0	0
SEA0437	Sea Freight	27/03/2024	6:50	8.5	98.4	1.3	Spoiled	Meat	Kandla Port	Jebel Ali Port	642.9	79.2	2.6	0	0	40	0
AIR0995	Air Freight	07/05/2024	8:40	3.3	26.8	0.7	Fresh	Pharmaceuticals	Kolkata Airport	Singapore Airport	37.5	15.4	27.6	62	0	0	0
TRK0826	Cold-Chain Road Truck	22/05/2025	9:10	2.9	84.1	5.8	At Risk	Meat	Kolkata	Surat	52	42.7	4.4	0	7	0	0
AIR0967	Air Freight	28/06/2026	17:45	4.3	23.5	0.3	Fresh	Flowers	Mumbai Airport	Amsterdam Airport	34.2	20.9	4.2	85.5	0	0	0
TRK0405	Cold-Chain Road Truck	08/05/2026	16:10	1.7	49.7	4.5	Fresh	Pharmaceuticals	Kolkata	Jaipur	43.4	20.5	26.2	0	5	0	0
RAIL0127	Intermodal Rail	02/08/2026	17:40	3.2	59.5	0.5	Fresh	Pharmaceuticals	Guwahati	Kochi	155.7	7.8	28.3	0	0	0	2.8
SEA0090	Sea Freight	02/01/2026	12:15	8.4	82.4	2.4	Fresh	Pharmaceuticals	Mumbai Port	Hamburg Port	392	9.4	28.7	0	0	32.7	0
RAIL0531	Intermodal Rail	24/11/2024	0:15	2.1	60	2.1	Fresh	Dairy	Delhi	Nagpur	122.2	19.3	6.3	0	0	0	6.3
SEA0118	Sea Freight	27/12/2025	23:30	7.1	80.5	1.8	Fresh	Vegetables	Kolkata Port	Los Angeles Port	571.3	24.7	8.4	0	0	33.2	0
AIR0128	Air Freight	09/08/2024	16:30	3.7	18	6	Fresh	Dairy	Chennai Airport	Singapore Airport	44	19.8	6.3	80.1	0	0	0
RAIL0989	Intermodal Rail	24/12/2025	10:10	4.2	67.3	3.5	Fresh	Seafood	Kolkata	Jammu	150	15.8	3.9	0	0	0	2.6
TRK0463	Cold-Chain Road Truck	30/11/2024	20:50	3.3	47.5	3.2	Fresh	Pharmaceuticals	Lucknow	Ahmedabad	12.2	5.5	28.9	0	2	0	0
TRK0822	Cold-Chain Road Truck	26/07/2026	16:25	1.1	52	4.3	Fresh	Dairy	Indore	Udaipur	36	18.1	6.2	0	6	0	0
AIR0325	Air Freight	27/07/2025	18:40	-1.5	35.6	0.3	Fresh	Flowers	Kolkata Airport	Amsterdam Airport	28.2	12.7	4.6	83.9	0	0	0
TRK0802	Cold-Chain Road Truck	14/11/2025	14:05	2	40.5	5.2	Fresh	Pharmaceuticals	Bengaluru	Indore	54.8	15.9	27.1	0	6	0	0
RAIL0092	Intermodal Rail	20/03/2025	1:35	3.1	58.5	3.4	Fresh	Meat	Guwahati	Jaipur	128.3	17.6	5.2	0	0	0	5.4
TRK0722	Cold-Chain Road Truck	15/11/2025	4:45	1.7	87.4	6.8	At Risk	Fruits	Chennai	Pune	63	41.3	8	0	9	0	0
RAIL0290	Intermodal Rail	27/05/2025	0:00	1.6	89.2	2.3	At Risk	Seafood	Mumbai	Bengaluru	146.8	25.8	3.5	0	0	0	3.6
AIR0664	Air Freight	23/02/2024	15:45	1.9	32.9	1.1	Spoiled	Meat	Hyderabad Airport	Frankfurt Airport	45	85.8	3.1	83.2	0	0	0
